uniq_idx,story,source,main_entities,sent_idx,lex_bias,bias,sentence,inf_entities,lex_entities,inf_pol,lex_pol,inf_dir,lex_dir,lex_start_ends,inf_start_ends,stance,inf_quote,article,uniq_idx
03hpo26,3,hpo,['Larry Summers'],26,0,0,"We, I think we all stipulate, the president did, no one likes those provisions that they dislike but on the other side of the ledger are significant things that will help people and help the economy.",[],[],[],[],[],[],[],[],Left,[],3hpo,03hpo26
03hpo27,3,hpo,['Larry Summers'],27,0,0,"And what we know for sure is that without any of it we are facing a really difficult situation.""",[],[],[],[],[],[],[],[],Left,[],3hpo,03hpo27
03hpo28,3,hpo,['Larry Summers'],28,0,1,"Added Gibbs: ""I think you would really have to ask somebody who says... lets have some eight week fight and on February the 15th come in and say, alright, now we are ready to make a compromise, who on earth, who on earth thinks that that is somehow going to be a fundamentally better agreement than the one we are looking at right now?",['Larry Summers'],[],['Positive'],[],['Indirect (Opponent)'],[],[],"[(14, 335)]",Left,['Yes'],3hpo,03hpo28
03hpo29,3,hpo,['Larry Summers'],29,0,0,"No one I have ever talked to.""",[],[],[],[],[],[],[],[],Left,[],3hpo,03hpo29
66nyt00,66,nyt,['joint tax rule for homosexual couples'],0,0,0,"WASHINGTON — All same-sex couples who are legally married will be recognized as such for federal tax purposes, even if the state where they live does not recognize their union, the Treasury Department and the Internal Revenue Service said Thursday.",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt00
66nyt01,66,nyt,['joint tax rule for homosexual couples'],1,0,0,"It is the broadest federal rule change to come out of the landmark Supreme Court decision in June that struck down the 1996 Defense of Marriage Act, and a sign of how quickly the government is moving to treat gay couples in the same way that it does straight couples.",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt01
66nyt02,66,nyt,['joint tax rule for homosexual couples'],2,0,0,"The June decision found that same-sex couples were entitled to federal benefits, but left open the question of how Washington would actually administer them.",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt02
66nyt03,66,nyt,['joint tax rule for homosexual couples'],3,0,0,The Treasury Department answered some of those questions on Thursday.,[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt03
66nyt04,66,nyt,['joint tax rule for homosexual couples'],4,0,0,"As of the 2013 tax year, same-sex spouses who are legally married will not be able to file federal tax returns as if either were single.",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt04
66nyt05,66,nyt,['joint tax rule for homosexual couples'],5,0,0,"Instead, they must file together as “married filing jointly” or individually as “married filing separately.”",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt05
66nyt06,66,nyt,['joint tax rule for homosexual couples'],6,0,0,"Their address or the location of their wedding does not matter, as long as the marriage is legal: a same-sex couple who marry in Albany, N.Y., and move to Alabama are treated the same as a same-sex couple who marry and live in Massachusetts.",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt06
66nyt07,66,nyt,['joint tax rule for homosexual couples'],7,0,0,"“Today’s ruling provides certainty and clear, coherent tax-filing guidance for all legally married same-sex couples nationwide,” Treasury Secretary Jacob J. Lew said.",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt07
66nyt08,66,nyt,['joint tax rule for homosexual couples'],8,0,1,“This ruling also assures legally married same-sex couples that they can move freely throughout the country knowing that their federal filing status will not change.”,['joint tax rule for homosexual couples'],[],['Positive'],[],['Direct'],[],[],"[(0, 166)]",Right,['Yes'],66nyt,66nyt08
66nyt09,66,nyt,['joint tax rule for homosexual couples'],9,1,0,Gay and civil rights groups praised the ruling.,[],['joint tax rule for homosexual couples'],[],['Positive'],[],['Direct'],"[(28, 35)]",[],Right,[],66nyt,66nyt09
66nyt10,66,nyt,['joint tax rule for homosexual couples'],10,0,1,"“Committed and loving gay and lesbian married couples will now be treated equally under our nation’s federal tax laws, regardless of what state they call home,” said Chad Griffin, the president of the Human Rights Campaign.",['joint tax rule for homosexual couples'],[],['Positive'],[],['Direct'],[],[],"[(1, 158)]",Right,['Yes'],66nyt,66nyt10
66nyt11,66,nyt,['joint tax rule for homosexual couples'],11,0,1,“These families finally have access to crucial tax benefits and protections previously denied to them under the discriminatory Defense of Marriage Act.”,['joint tax rule for homosexual couples'],[],['Positive'],[],['Direct'],[],[],"[(0, 152)]",Right,['Yes'],66nyt,66nyt11
66nyt12,66,nyt,['joint tax rule for homosexual couples'],12,0,1,"But the Treasury decision could have ramifications for many gay couples’ tax liabilities, said Roberton Williams of the nonpartisan Tax Policy Center in Washington.",['joint tax rule for homosexual couples'],[],['Negative'],[],['Direct'],[],[],"[(0, 88)]",Right,['No'],66nyt,66nyt12
66nyt13,66,nyt,['joint tax rule for homosexual couples'],13,0,0,"Couples with similar incomes often pay the “marriage penalty,” with their tax liability as a couple being much higher than it would be if they were single.",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt13
66nyt14,66,nyt,['joint tax rule for homosexual couples'],14,0,0,"At the same time, same-sex couples will also be able to file amended returns for certain prior tax years, meaning that many couples might be eligible for refunds.",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt14
66nyt15,66,nyt,['joint tax rule for homosexual couples'],15,0,0,"Couples do not have to file amended returns if they do not want to, a senior Treasury official said, meaning that couples who might pay the marriage penalty would not owe back taxes.",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt15
66nyt16,66,nyt,['joint tax rule for homosexual couples'],16,0,0,But the ruling creates complications for same-sex couples who live in any of the 37 states that do not recognize their marriages.,[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt16
66nyt17,66,nyt,['joint tax rule for homosexual couples'],17,0,0,"Previously, such couples filed federal and state tax returns as individuals.",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt17
66nyt18,66,nyt,['joint tax rule for homosexual couples'],18,0,0,"Now, they will have to file their federal returns as other married couples do, but may be required to file their state returns as individuals.",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt18
66nyt19,66,nyt,['joint tax rule for homosexual couples'],19,0,0,"“There’s going to be a cumbersome workaround,” said Nanette Lee Miller of Marcum L.L.P., a public accounting firm.",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt19
66nyt20,66,nyt,['joint tax rule for homosexual couples'],20,0,0,She sees it as a paperwork bother more than a financial issue.,[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt20
66nyt21,66,nyt,['joint tax rule for homosexual couples'],21,0,0,States might also respond to the federal ruling with changes of their own.,[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt21
66nyt22,66,nyt,['joint tax rule for homosexual couples'],22,0,0,"“Most state income tax regimes begin with federal taxable income as the starting point,” Marvin Kirsner, a tax lawyer at Greenberg Traurig, said in an e-mail.",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt22
66nyt23,66,nyt,['joint tax rule for homosexual couples'],23,0,0,"“These state taxing authorities will have to figure out how to deal with a same-sex married couple who file a joint income tax return for federal tax purposes.” He added,",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt23
66nyt24,66,nyt,['joint tax rule for homosexual couples'],24,0,0,“We will need to see guidance from each nonrecognition state to see how this will be handled.”,[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt24
66nyt25,66,nyt,['joint tax rule for homosexual couples'],25,0,0,"The rule change is likely to provide a small increase for federal revenue, as more same-sex couples pay the marriage penalty, Mr. Williams said, describing it as a “rounding error.”",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt25
66nyt26,66,nyt,['joint tax rule for homosexual couples'],26,0,0,But it would be partly offset by new federal spending on benefits for same-sex spouses.,[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt26
66nyt27,66,nyt,['joint tax rule for homosexual couples'],27,0,0,The ruling applies to all legal marriages made in the United States or foreign countries.,[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt27
66nyt28,66,nyt,['joint tax rule for homosexual couples'],28,0,0,"But it does not extend to civil unions, registered domestic partnerships or other legal relationships, the Treasury said.",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt28
66nyt29,66,nyt,['joint tax rule for homosexual couples'],29,0,0,The Treasury ruling is one of many that are starting to emerge from all corners of the federal government as Washington changes regulations to conform with the Supreme Court decision.,[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt29
66nyt30,66,nyt,['joint tax rule for homosexual couples'],30,0,0,"Separately, the Health and Human Services Department said Thursday that Medicare would extend certain key benefits to same-sex spouses, “clarifying that all beneficiaries in private Medicare plans have access to equal coverage when it comes to care in a nursing home where their spouse lives.”",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt30
66nyt31,66,nyt,['joint tax rule for homosexual couples'],31,0,0,But federal agencies are not moving in lock step.,[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt31
66nyt32,66,nyt,['joint tax rule for homosexual couples'],32,0,0,"Instead, they are creating a patchwork of regulations affecting gay and lesbian couples — and may be raising questions about discrimination and fairness in the way that federal benefits are distributed.",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt32
66nyt33,66,nyt,['joint tax rule for homosexual couples'],33,0,0,Medicare and Treasury officials have said they would use a “place of celebration” standard for determining whether gay couples are eligible for benefits.,[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt33
66nyt34,66,nyt,['joint tax rule for homosexual couples'],34,0,0,"That means same-sex couples would receive benefits as long as they are legally married, regardless of where they live.",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt34
66nyt35,66,nyt,['joint tax rule for homosexual couples'],35,0,0,"But the Social Security Administration is now using a “place of residence” standard in determining spousal benefits, and a gay couple in Alabama might not receive the same benefits as a gay couple in New York until final determinations are made or Congress acts.",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt35
66nyt36,66,nyt,['joint tax rule for homosexual couples'],36,0,0,The Obama administration has pushed federal agencies to ensure the Supreme Court’s ruling is carried out quickly and smoothly.,[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt36
66nyt37,66,nyt,['joint tax rule for homosexual couples'],37,0,0,"“It would be nice if they were consistent,” Ms. Miller said.",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt37
66nyt38,66,nyt,['joint tax rule for homosexual couples'],38,0,0,"Creating federal regulations is a process and could change, she said.",[],[],[],[],[],[],[],[],Right,[],66nyt,66nyt38
88hpo00,88,hpo,"['Jan Brewer', 'SB 1062 bill']",0,1,0,"WASHINGTON -- Arizona Gov. Jan Brewer (R) announced her decision to veto legislation on Wednesday that would have allowed businesses to legally refuse service to anyone on ""religious freedom"" grounds, effectively allowing them to discriminate against same-sex couples.",[],"['SB 1062 bill', 'SB 1062 bill']",[],"['Negative', 'Negative']",[],"['Direct', 'Direct']","[(172, 191), (230, 242)]",[],Left,[],88hpo,88hpo00
88hpo01,88,hpo,"['Jan Brewer', 'SB 1062 bill']",1,0,0,"Brewer said the bill had ""the potential to create more problems than it purports to solve.""",[],[],[],[],[],[],[],[],Left,[],88hpo,88hpo01
88hpo02,88,hpo,"['Jan Brewer', 'SB 1062 bill']",2,0,0,"""Senate Bill 1062 does not address a specific or present concern related to religious liberty in Arizona,"" she said.",[],[],[],[],[],[],[],[],Left,[],88hpo,88hpo02
88hpo03,88,hpo,"['Jan Brewer', 'SB 1062 bill']",3,0,1,"""I have not heard one example where business owners' religious liberty has been violated.""",['SB 1062 bill'],[],['Negative'],[],['Direct'],[],[],"[(0, 90)]",Left,['Yes'],88hpo,88hpo03
88hpo04,88,hpo,"['Jan Brewer', 'SB 1062 bill']",4,0,0,"The state legislature passed the bill, known as SB 1062, last week.",[],[],[],[],[],[],[],[],Left,[],88hpo,88hpo04
88hpo05,88,hpo,"['Jan Brewer', 'SB 1062 bill']",5,0,0,"But in recent days, it has come under intense criticism from activists, lawmakers and business interests both in Arizona and nationally.",[],[],[],[],[],[],[],[],Left,[],88hpo,88hpo05
88hpo06,88,hpo,"['Jan Brewer', 'SB 1062 bill']",6,0,0,"The state's two Republican senators, Jeff Flake and John McCain, called on Brewer to veto it, and major corporations like Marriott, Apple and American Airlines all wrote to the governor and expressed their opposition.",[],[],[],[],[],[],[],[],Left,[],88hpo,88hpo06
88hpo07,88,hpo,"['Jan Brewer', 'SB 1062 bill']",7,0,0,"Businesses in the Phoenix area were also especially worried, with the Super Bowl set to be held in Glendale, Ariz. in 2015.",[],[],[],[],[],[],[],[],Left,[],88hpo,88hpo07
88hpo08,88,hpo,"['Jan Brewer', 'SB 1062 bill']",8,0,1,"On Monday, the Arizona Super Bowl Host Committee came out against SB 1062, stating, ""[W]e have heard loud and clear from our various stakeholders that adoption of this legislation would not only run contrary to that goal but deal a significant blow to the state's economic growth potential.",['SB 1062 bill'],[],['Negative'],[],['Direct'],[],[],"[(85, 289)]",Left,['Yes'],88hpo,88hpo08
88hpo09,88,hpo,"['Jan Brewer', 'SB 1062 bill']",9,0,0,"We do not support this legislation.""",[],[],[],[],[],[],[],[],Left,[],88hpo,88hpo09
88hpo10,88,hpo,"['Jan Brewer', 'SB 1062 bill']",10,1,0,"Arizona hasn't been the only state pushing a bill that would allow open discrimination against same-sex couples; similar bills have been popping up in states including Tennessee, Kansas, South Dakota and Maine.",[],['SB 1062 bill'],[],['Negative'],[],['Direct'],"[(67, 86)]",[],Left,[],88hpo,88hpo10
88hpo11,88,hpo,"['Jan Brewer', 'SB 1062 bill']",11,0,0,"CORRECTION: This article originally said the Super Bowl is set to be held in Tempe, Ariz.",[],[],[],[],[],[],[],[],Left,[],88hpo,88hpo11
88hpo12,88,hpo,"['Jan Brewer', 'SB 1062 bill']",12,0,0,"It will be held in Glendale, Ariz.",[],[],[],[],[],[],[],[],Left,[],88hpo,88hpo12
67nyt00,67,nyt,"['AARP', 'social security', 'fiscal conservatives']",0,1,0,"WASHINGTON — AARP, the powerful lobby for older Americans that has been seen as one of the leading opponents of Social Security benefit cuts, said on Friday that it was open to modest reductions in benefits for future recipients.",[],['AARP'],[],['Positive'],[],['Direct'],"[(23, 31)]",[],Center,[],67nyt,67nyt00
67nyt01,67,nyt,"['AARP', 'social security', 'fiscal conservatives']",1,1,0,"The group’s stance, which generated quick reaction from all sides because of its powerful voice on the issue, could provide added ammunition to fiscal conservatives who have sought unsuccessfully to restructure Social Security and chip away at the benefits it promises older Americans.",[],"['fiscal conservatives', 'fiscal conservatives']",[],"['Negative', 'Negative']",[],"['Direct', 'Direct']","[(130, 140), (231, 268)]",[],Center,[],67nyt,67nyt01
